Marca,Desc_Producto,Precio,URL_Producto,
MAXSUN," MS-GT1030V Transformers 2G Graphics Card GDDR5 Gaming GeForce GT 1030 2G Graphic Card GDDR5 Nvidia GPU Video Card Gaming Video Cards & Video Devices"," 178"," https://www.newegg.com/p/1FT-00B7-001R1?Description=GPU&cm_re=GPU-_-9SIABXXF2B3197-_-Product",
MAXSUN," MS-GT1030V Transformers 2G Graphics Card GDDR5 Graphic Card GDDR5 Nvidia GPU Desktop Video Card Gaming 2G/GDDR5 DVI PWB intelligent temperature control"," 187"," https://www.newegg.com/p/1FT-00AG-000H7?Description=GPU&cm_re=GPU-_-9SIAP6FGJK8866-_-Product",
GPU," for Gaming| Graphic Card 12GB GDDR6 PCI Express 4.0 Video Card"," 1199"," https://www.newegg.com/p/1FT-00DX-00001?Description=GPU&cm_re=GPU-_-9SIAEWSEWW3106-_-Product",
EVGA," SuperClocked 02G-P4-2765-KR G-SYNC Support GeForce GTX 760 2GB 256-bit GDDR5 PCI Express 3.0 SLI Support w/ EVGA ACX Cooler Video Card"," 393"," https://www.newegg.com/evga-geforce-gtx-760-02g-p4-2765-kr/p/N82E16814130932?Description=GPU&cm_re=GPU-_-14-130-932-_-Product",
PNY," GeForce FX 5200 128MB DDR PCI Video Card VCGFX52PPB"," 129"," https://www.newegg.com/pny-geforce-fx-5200-vcgfx52ppb/p/N82E16814133068?Description=GPU&cm_re=GPU-_-9SIAJZYA3U3542-_-Product",
ASUS," ROG Strix GeForce RTX 3080 10GB GDDR6X PCI Express 4.0 x16 Video Card ROG-STRIX-RTX3080-O10G-GUNDAM|WHITE GPU|WHITE Graphics Card"," 3293"," https://www.newegg.com/p/1FT-000Y-00611?Description=GPU&cm_re=GPU-_-9SIB11NFTK4157-_-Product",
Maxsun," GeForce GT 1030V-TF-2G  Graphic Card GDDR5 Nvidia GPU Desktop Video Card Gaming DVI PWB intelligent temperature control"," 155"," https://www.newegg.com/p/1FT-009J-00066?Description=GPU&cm_re=GPU-_-1FT-009J-00066-_-Product",
MagiDeal," Video Card Graphics Card GXT 128 Bit GPU HDMI Cooling Active Fan Control for Gaming Computer 1190/1253 MHz - 2GB"," 407"," https://www.newegg.com/p/1FT-00F8-00002?Description=GPU&cm_re=GPU-_-1FT-00F8-00002-_-Product",
GTX750Ti," 2GB 128Bit GDDR5 Graphic Card Video Card GPU DirectX 12 PCI Express3.0 x16 DVI-D/VGA/HDMI"," 164"," https://www.newegg.com/p/1FT-00GV-00012?Description=GPU&cm_re=GPU-_-9SIB9H1HC38217-_-Product",
PNY," NVIDIA T400 Graphic Card - 4 GB GDDR6 - Mini DisplayPort RETAIL BOX"," 209"," https://www.newegg.com/p/1FT-000P-004S5?Description=GPU&cm_re=GPU-_-1FT-000P-004S5-_-Product",
Dell," ATI AMD FirePro V4900 1GB Video Card C8MR2 102C3380301 000001"," 34"," https://www.newegg.com/dell-firepro-v4900/p/27N-001D-001M7?Description=GPU&cm_re=GPU-_-27N-001D-001M7-_-Product",
EVGA," GeForce GTX 950 02G-P4-2958-KR 2GB FTW GAMING| Silent Cooling Gaming Graphics Card"," 417"," https://www.newegg.com/evga-geforce-gtx-950-02g-p4-2958-kr/p/N82E16814487159?Description=GPU&cm_re=GPU-_-14-487-159-_-Product",
Cooldragon," AMD Radeon RX580 8GB 256-bit DDR5 Graphics card PCI Express 3.0 x16 Gaming Video Card Mining GPU"," 399"," https://www.newegg.com/p/1FT-00HM-00007?Description=GPU&cm_re=GPU-_-1FT-00HM-00007-_-Product",
EVGA," GeForce GTX 1080 8GB GDDR5X PCI Express 3.0 SLI Support GAMING Video Card 08G-P4-5180-KR"," 1171"," https://www.newegg.com/evga-geforce-gtx-1080-08g-p4-5180-kr/p/N82E16814487278?Description=GPU&cm_re=GPU-_-14-487-278-_-Product",
Lenovo," 4X60M97031 Nvidia Geforce Gt730 - Graphics Card - Gf Gt 730 - 2 Gb Gddr5 - Pcie 2.0 X8 Low Profile - Displayport - For Thinkcentre M710S (Sff| Tower) | M710T (Sff| Tower) | M910S (Sff| Tower)"," 103"," https://www.newegg.com/lenovo-4x60m97031/p/15J-007H-00011?Description=GPU&cm_re=GPU-_-15J-007H-00011-_-Product",
Colorful," GeForce GTX 1650 Deluxe Edition 4G Gaming Graphics Card|3 x WINDFORCE Fans GPU Video Card|4GB 128-Bit GDDR6|PCI Express 3.0 16X NVIDIA Chip Video Card"," 499"," https://www.newegg.com/p/1FT-00CM-00010?Description=GPU&cm_re=GPU-_-1FT-00CM-00010-_-Product",
Maxsun," GeForce GT 1030V-TF-2G Graphic Card GDDR5 Nvidia GPU Desktop Video Card Gaming DVI PWB intelligent temperature control"," 159"," https://www.newegg.com/p/1FT-00AG-000H8?Description=GPU&cm_re=GPU-_-9SIAP6FGJK9065-_-Product",
Nvidia," AOC-GPU-NVK2-RL Grid K2 8GB GDDR5 PCI-Express Video Card BULK"," 1552"," https://www.newegg.com/p/1FT-0004-006V9?Description=GPU&cm_re=GPU-_-1FT-0004-006V9-_-Product",
MSI," GeForce GTX 970 GAMING 4G"," 698"," https://www.newegg.com/msi-geforce-gtx-970-gtx-970-gaming-4g/p/N82E16814127832?Description=GPU&cm_re=GPU-_-14-127-832-_-Product",
MAXSUN," GeForce GTX 1050 Ti DirectX 12 GTX 1050 Ti TF4G 4GB 128-Bit GDDR5 PCI Express 3.0 x16 Standard ATX Video Card Gaming Graphics Card GTX 1050TI GPU"," 284"," https://www.newegg.com/p/1FT-009J-00045?Description=GPU&cm_re=GPU-_-1FT-009J-00045-_-Product",
MAXSUN," GeForce GTX 1050 Ti DirectX 12 GTX 1050 Ti TF4G 4GB 128-Bit GDDR5 PCI Express 3.0 x16 Standard ATX Video Card Gaming Graphics Card GTX 1050TI GPU"," 274"," https://www.newegg.com/p/1FT-009J-00047?Description=GPU&cm_re=GPU-_-1FT-009J-00047-_-Product",
ZOTAC," Gaming Graphics Card GeForce GTX 1650 LP| 4GB GDDR6 128-Bit| Super Compact| Low-Profile"," 568"," https://www.newegg.com/p/1FT-000M-00378?Description=GPU&cm_re=GPU-_-9SIB7VEH0X2494-_-Product",
Nvidia," AOC-GPU-NVK2-RL Grid K2 8GB GDDR5 PCI-Express Video Card BULK"," 1283"," https://www.newegg.com/p/1FT-0004-002S7?Description=GPU&cm_re=GPU-_-1FT-0004-002S7-_-Product",
MSI," Ventus 3X GeForce RTX 3070 Ti OC Graphics Card 8GB GDDR6X PCIe 4.0 TORX Fan 3.0 Ampere Architecture DLSS AI Acceleration 1x HDMI 2.1 3x DisplayPort 1.4a w/ HDMI 2.1 Cable(4k@120Hz/8K@60Hz)"," 839"," https://www.newegg.com/p/1FT-0009-00931?Description=GPU&cm_re=GPU-_-9SIA6V6H406439-_-Product",
GIGABYTE," AORUS Radeon RX 5700 XT 8GB GDDR6 PCI Express 4.0 x16 ATX Video Card GV-R57XTAORUS-8GD rev. 2.0"," 1988"," https://www.newegg.com/gigabyte-radeon-rx-5700-xt-gv-r57xtaorus-8gd-rev-2-0/p/N82E16814932333?Description=GPU&cm_re=GPU-_-14-932-333-_-Product",
Low," Profile/Half Height Bracket HDMI + DVI + VGA for ATI Nvidia Video Graphics Card fit Slimline case"," 18"," https://www.newegg.com/p/1VJ-00TS-00003",
Dell," Optiplex 740 750 3010 3020 7010 7020 9010 9020 SFF GT 610 1GB PCI Express 2.0 x16 DVI+HDMI Single Slot Low Profile Video Graphics Card"," 43"," https://www.newegg.com/p/1FT-000X-000P9",
CORN," AMD Radeon HD6450 2GB 64Bit GDDR3 Graphic Card Video Card GPU DirectX 11 PCI Express 2.1 16X DVI-D/VGA/HDMI"," 53"," https://www.newegg.com/p/27N-003A-00002",
ASUS," GeForce GT 730 Video Card for Silent HTPC Builds (with I/O Port Brackets) GT730-SL-2GD5-BRK"," 67"," https://www.newegg.com/asus-geforce-gt-730-gt730-sl-2gd5-brk/p/N82E16814126537",
MAXSUN," GeForce GTX 1050 Ti DirectX 12 GTX 1050 Ti TF4GM4 4GB 128-Bit GDDR5 PCI Express 3.0 x16 Standard ATX Video Card Gaming Graphics Card GTX 1050TI GPU"," 337"," https://www.newegg.com/p/1FT-009J-00061?Description=GPU&cm_re=GPU-_-9SIAVF1FT82720-_-Product",
RX," 6700 XT GPU|Radeon RX 6700 XT DirectX 12 Ultimate RX6700XTZ Mars 12GB 192-Bit GDDR6 PCI Express 4.0 x16 Video Card|PCIe 4.0| 12GB GDDR6| HDMI 2.1| DisplayPort 1.4a|Gaming Graphics Card"," 1198"," https://www.newegg.com/p/27N-0018-000X6?Description=GPU&cm_re=GPU-_-27N-0018-000X6-_-Product",
EVGA," SuperClocked GeForce GTX 780 3GB GDDR5 PCI Express 3.0 SLI Support Video Card 03G-P4-2785-RX"," 304"," https://www.newegg.com/evga-geforce-gtx-780-03g-p4-2785-rx/p/N82E16814487107?Description=GPU&cm_re=GPU-_-14-487-107-_-Product",
MAXSUN," MS-GT1030V Transformers 2G Graphics Card GDDR5 Graphic Card GDDR5 Nvidia GPU Desktop Video Card Gaming 2G/GDDR5 DVI PWB intelligent temperature control"," 165"," https://www.newegg.com/p/1FT-00B7-001R2?Description=GPU&cm_re=GPU-_-9SIABXXF2B3198-_-Product",
AX," GeForce GTX 1650 X2W D6 Video Card|4GB 128-bit GDDR6 PCI Express 3.0|1×HDMI Interface| 2×DisplayPort Interface"," 309"," https://www.newegg.com/p/1FT-0040-00124?Description=GPU&cm_re=GPU-_-9SIA4REH762026-_-Product",
LISM," GTX960 4G GDDR5 128Bit PC Desktop video card PCI Express 2.0 computer video cards"," 234"," https://www.newegg.com/p/1FT-00FX-00017?Description=GPU&cm_re=GPU-_-9SIB601GTS2912-_-Product",
MSI," 131207 GeForce GTX 1050 Ti 4GB GDDR5 PCI Express 3.0 x16 Video Card GTX 1050 Ti 4G OC"," NA"," https://www.newegg.com/msi-geforce-gtx-1050-ti-gtx-1050-ti-4g-oc/p/N82E16814137056?Description=GPU&cm_re=GPU-_-14-137-056-_-Product",
XFX," Double D Radeon HD 6850 1GB DDR5 PCI Express 2.1 x16 CrossFireX Support Video Card with Eyefinity HD-685X-ZDFC"," 244"," https://www.newegg.com/xfx-radeon-hd-6850-hd-685x-zdfc/p/N82E16814150515?Description=GPU&cm_re=GPU-_-9SIB1PGFBY8223-_-Product",
ASUS," ROG STRIX GeForce RTX 3060 Ti 8GB GDDR6 PCI Express 4.0 Video Card ROG-STRIX-RTX3060TI-O8G-GAMING"," 913"," https://www.newegg.com/asus-geforce-rtx-3060-ti-rog-strix-rtx3060ti-o8g-gaming/p/N82E16814126470?Description=GPU&cm_re=GPU-_-14-126-470-_-Product",
DOBACNER," AMD Radeon RX 560d 4G D5 Gaming Graphics Card Video Card GPU GA Fan Edition| 4G/128bit/GDDR5 PCI-Express 3.0x8 DirectX 12|DVI-D HDMI DP Desktop Graphics Card (RX560D-4G D5 GA)"," 258"," https://www.newegg.com/p/27N-0062-00002?Description=GPU&cm_re=GPU-_-9SIAMHYEM77641-_-Product",
2022," Hot sell High computing power Radeon RX 580 8GB GDDR5 580 8gb Video Card rx 580 sapphire 8gb graphics card"," 598"," https://www.newegg.com/p/27N-0083-00001?Description=GPU&cm_re=GPU-_-9SIB76SH970139-_-Product",
CORN," GTX750 128-Bit 1GB GDDR5 Graphic Card with dual fans Video Card GPU Support DirectX12 DP/DVI-D/HDMI| Play for LOL| PUBG| OW| APex| CSGO| etc."," 139"," https://www.newegg.com/p/1FT-0040-000C0?Description=GPU&cm_re=GPU-_-9SIA4REE2A5476-_-Product",
ZOTAC," GeForce GT 218 (NVIDIA ION graphics processor) 512MB DDR3 PCI Express x1 Low Profile Ready Video Card GT218IONGPU-A-E"," 99"," https://www.newegg.com/zotac-geforce-gt-218-gt218iongpu-a-e/p/N82E16814500230?Description=GPU&cm_re=GPU-_-9SIAGSCGS04698-_-Product",
MSI," GeForce GT 710 DirectX 12 GT 710 1GD3H LP 1GB 64-Bit DDR3 PCI Express 2.0 x16 HDCP Ready Low Profile Video Card"," 60"," https://www.newegg.com/msi-geforce-gt-710-gt-710-1gd3h-lp/p/1FT-0009-00419?Description=GPU&cm_re=GPU-_-1FT-0009-00419-_-Product",
ASUS," GTX660-DC2O-2GD5 G-SYNC Support GeForce GTX 660 2GB 192-Bit GDDR5 PCI Express 3.0 x16 HDCP Ready SLI Support Video Card"," 325"," https://www.newegg.com/asus-geforce-gtx-660-gtx660-dc2o-2gd5/p/N82E16814121660?Description=GPU&cm_re=GPU-_-14-121-660-_-Product",
NVIDIA," Tesla C2070 6Gb GDDR5 PCI-E 2.0 x16 Video Card 900-21030-2220-000"," 604"," https://www.newegg.com/p/1FT-0004-002R5?Description=GPU&cm_re=GPU-_-1FT-0004-002R5-_-Product",
Yeston," AMD Radeon RX 560d 4G D5 Gaming Graphics Card Video Card GPU GA Fan Edition| 1200 MHz| 4G/128bit/GDDR5 PCI-Express 3.0x8 DirectX 12|DVI-D HDMI DP Desktop Graphics Card"," 329"," https://www.newegg.com/p/27N-0042-00069?Description=GPU&cm_re=GPU-_-9SIAPNMEMG9847-_-Product",
PNY," Quadro NVS 450 VCQ450NVS-X16-PB 512MB (256MB per GPU) 128-bit (64-bit per GPU) GDDR3 PCI Express x16 Workstation Video Card"," 163"," https://www.newegg.com/p/1FT-000P-00547?Description=GPU&cm_re=GPU-_-9SIARF6J2A0075-_-Product",
0MY6DR," CN-0MY6DR PG600 Nvidia Tesla M40 24GB GDDR5 PCI Express 3.0 GPU Accelerator Card MY6DR USA PCI-EXPRESS Video Cards"," 1083"," https://www.newegg.com/p/1FT-0004-006Y2?Description=GPU&cm_re=GPU-_-1FT-0004-006Y2-_-Product",
ASUS," Radeon RX 580 8GB GDDR5 CrossFireX Support Video Card DUAL-RX580-O8G"," 710"," https://www.newegg.com/asus-radeon-rx-580-dual-rx580-o8g/p/N82E16814126199?Description=GPU&cm_re=GPU-_-14-126-199-_-Product",
MAXSUN," GeForce GTX 1050 Ti DirectX 12 GTX 1050 Ti TF4G 4GB 128-Bit GDDR5 PCI Express 3.0 x16 Standard ATX Video Card Gaming Graphics Card GTX 1050TI  GPU"," 350"," https://www.newegg.com/maxsun-geforce-gtx-1050-ti-gtx-1050ti-tf4g/p/1FT-009J-00022?Description=GPU&cm_re=GPU-_-1FT-009J-00022-_-Product",
GIGABYTE," GeForce RTX 2070 SUPER 8GB GDDR6 PCI Express 3.0 x16 SLI Support ATX Video Card GV-N207SGAMINGOC WHITE-8GD"," 797"," https://www.newegg.com/gigabyte-geforce-rtx-2070-super-gv-n207sgamingoc-white-8gd/p/N82E16814932310?Description=GPU&cm_re=GPU-_-14-932-310-_-Product",
Nvidia," Geforce GTX 765M 2G Mobile Kepler GPU Graphics Video Card SLX N14E-GE-B-A1"," 544"," https://www.newegg.com/p/1FT-0004-006Z0?Description=GPU&cm_re=GPU-_-1FT-0004-006Z0-_-Product",
PNY," Quadro NVS 420 VCQ420NVS-X1-DVI-PB 512MB (256MB per GPU) 128-bit (64-bit per GPU) GDDR3 PCI Express x1 Low Profile Workstation Video Card"," 155"," https://www.newegg.com/p/1FT-000P-00562?Description=GPU&cm_re=GPU-_-9SIARF6J2A0090-_-Product",
ASUS," ROG GeForce GTX 1070 Ti 8GB GDDR5 PCI Express 3.0 SLI Support Video Card ROG-STRIX-GTX1070TI-A8G-GAMING"," 1048"," https://www.newegg.com/asus-geforce-gtx-1070-ti-rog-strix-gtx1070ti-a8g-gaming/p/N82E16814126225?Description=GPU&cm_re=GPU-_-14-126-225-_-Product",
Yeston," AMD Radeon RX 550 Graphics Card(FAST SHIPPING within 7-9 DAYS)| 4 HDMI| 2GB 128-Bit GDDR5 PCI Express 3.0 x 8| DirectX 12| OpenGL 4.5| Desktop GPU| 4-Screen Output GPU| Low Profile Video Card"," 160"," https://www.newegg.com/p/1FT-007N-00027?Description=GPU&cm_re=GPU-_-9SIAPNMETX0015-_-Product",
SAPPHIRE," Radeon RX 590 GME 8G GDDR5 256-Bit DirectX 12 8GB PCI Express 3.0 CrossFireX Support ATX VR Ready Video Card"," 797"," https://www.newegg.com/sapphire-rx-590-gme-8g-d5/p/27N-006Y-00001?Description=GPU&cm_re=GPU-_-27N-006Y-00001-_-Product",
GIGABYTE," Radeon RX 580 8GB GDDR5 PCI Express 3.0 x16 ATX Video Card GV-RX580GAMING-8GD"," 716"," https://www.newegg.com/gigabyte-radeon-rx-580-gv-rx580gaming-8gd/p/N82E16814125962?Description=GPU&cm_re=GPU-_-14-125-962-_-Product",
GIGABYTE," Radeon RX 5500 XT OC 4G (rev. 2.0) Graphics Card| PCIe 4.0| 4GB 128-Bit GDDR6| GV-R55XTOC-4GD Video Card"," 449"," https://www.newegg.com/gigabyte-radeon-rx-5500-xt-gv-r55xtoc-4gd/p/27N-0022-000A9?Description=GPU&cm_re=GPU-_-27N-0022-000A9-_-Product",
CORN," GTX750 128-Bit 1GB GDDR5 Graphic Card with dual fans Video Card GPU Support DirectX12 VGA/DVI-D/HDMI| Play for LOL| PUBG| OW| APex| CSGO| etc."," 139"," https://www.newegg.com/p/1FT-0040-000C1?Description=GPU&cm_re=GPU-_-9SIA4REE2A5510-_-Product",
XFX," Radeon R9 380 4GB GDDR5 PCI Express 3.0 CrossFireX Support Double Dissipation XXX OC Video Card R9-380P-4255"," 614"," https://www.newegg.com/xfx-radeon-r9-380-r9-380p-4255/p/N82E16814150730?Description=GPU&cm_re=GPU-_-14-150-730-_-Product",
Yeston," AMD Radeon RX 560d 4G D5 Gaming Graphics Card Video Card GPU GA Fan Edition| 4G/128bit/GDDR5 PCI-Express 3.0x8 DirectX 12|DVI-D HDMI DP Desktop Graphics Card (RX560D-4G D5 GA)"," 260"," https://www.newegg.com/yeston-rx560d-4g-d5-ga/p/27N-0042-00018?Description=GPU&cm_re=GPU-_-9SIAPNMENA4361-_-Product",
Tesla," K40 F1R08A Nvidia 12GB 348-BIT PCI-EXPRESS 3.0 X16 GPU Accelerator 747401-001 USA PCI-EXPRESS Video Cards"," 855"," https://www.newegg.com/hp-k40/p/1FT-0014-00254?Description=GPU&cm_re=GPU-_-9SIB1PGFBX0569-_-Product",
ASUS," GeForce GTX 960 2GB GDDR5 PCI Express 3.0 SLI Support Video Card TURBO-GTX960-OC-2GD5"," 530"," https://www.newegg.com/asus-geforce-gtx-960-turbo-gtx960-oc-2gd5/p/N82E16814121929?Description=GPU&cm_re=GPU-_-14-121-929-_-Product",
0MY6DR," CN-0MY6DR PG600 Nvidia Tesla M40 24GB GDDR5 PCI Express 3.0 GPU Accelerator Card MY6DR USA PCI-EXPRESS Video Cards"," 891"," https://www.newegg.com/p/1FT-0004-002T3?Description=GPU&cm_re=GPU-_-1FT-0004-002T3-_-Product",
Yeston," Radeon RX 550 4G D5 TF Gaming Graphics Card Video Card GPU Fan Edition| 4G/128bit/GDDR5 PCI-Express 3.0x8 |DVI-D+HDMI+DP desktop PC Graphics Card (RX550-4G D5 TD)"," 159"," https://www.newegg.com/yeston-rx550-4g-d5/p/27N-0042-00075?Description=GPU&cm_re=GPU-_-9SIAPNMEN87168-_-Product",
Colorful," iGame GeForce RTX 2060 Ultra W OC 12G 1695MHz GDDR6 192bit Graphics Card for 3A Gaming PCI Express 4.0 Nvidia Graphics Card GPU Video Cards(No Locking)"," 799"," https://www.newegg.com/p/1FT-00D0-00035?Description=GPU&cm_re=GPU-_-9SIAX75HU35315-_-Product",
AMD," GPU|XFX Radeon RX 590 DirectX 12 RX-590G85AD 8GB 256-Bit GDDR5 PCI Express x16 HDCP Ready CrossFireX Support Video Card"," 899"," https://www.newegg.com/p/27N-0018-000V7?Description=GPU&cm_re=GPU-_-27N-0018-000V7-_-Product",
Yeston," Radeon RX 550 4G D5 TF Gaming Graphics Card Video Card GPU Fan Edition| 4G/128bit/GDDR5 PCI-Express 3.0x8 |DVI-D+HDMI+DP desktop PC Graphics Card (RX550-4G D5 TD)"," 158"," https://www.newegg.com/yeston-rx550-4g-d5/p/27N-0042-00010?Description=GPU&cm_re=GPU-_-9SIAPNMEMJ2091-_-Product",
EVGA," GeForce GTX 970 4GB GDDR5 PCI Express 3.0 G-SYNC Support Video Card 04G-P4-1970-KR"," 697"," https://www.newegg.com/evga-geforce-gtx-970-04g-p4-1970-kr/p/N82E16814487069?Description=GPU&cm_re=GPU-_-14-487-069-_-Product",
GIGABYTE," Raphic Card GTX 750TI 960 1050TI 2-4GB 1060 3GB 5GB 6GB 1650 4GB Video Cards GPU DVI HDMI"," 276"," https://www.newegg.com/p/1FT-000A-003P4?Description=GPU&cm_re=GPU-_-1FT-000A-003P4-_-Product",
NVIDIA," GRID M40 GPU 16GB Accelerator Processing Card 900-52405-0000-000"," 2064"," https://www.newegg.com/p/1FT-0004-006W9?Description=GPU&cm_re=GPU-_-1FT-0004-006W9-_-Product",
Yeston," AMD Radeon RX 550 Graphics Card| 2GB 128-Bit GDDR5 PCI Express 3.0 x 8| VGA/HDMI/DVI-D Tri-ports| DirectX 12| OpenGL 4.5| Low Profile GPU| Desktop Video Card"," 159"," https://www.newegg.com/p/27N-0042-00097?Description=GPU&cm_re=GPU-_-9SIAT8UF1T7472-_-Product",
Nvidia," Geforce GTX 765M 2G Mobile Kepler GPU Graphics Video Card SLX N14E-GE-B-A1"," 455"," https://www.newegg.com/p/1FT-0004-001R8?Description=GPU&cm_re=GPU-_-1FT-0004-001R8-_-Product",
Yeston," AMD Radeon RX 560d 4G D5 Gaming Graphics Card Video Card GPU GA Fan Edition| 4G/128bit/GDDR5 PCI-Express 3.0x8 DirectX 12|DVI-D HDMI DP Desktop Graphics Card (RX560D-4G D5 GA)"," 239"," https://www.newegg.com/p/27N-0042-00091?Description=GPU&cm_re=GPU-_-9SIAT8UF1J1866-_-Product",
Radeon," RX 550 4G D5 TF Gaming Graphics Card Video Card GPU Fan Edition| 4G/128bit/GDDR5 PCI-Express 3.0x8 |DVI-D+HDMI+DP desktop PC Graphics Card (RX550-4G D5 TD)"," 215"," https://www.newegg.com/p/27N-003N-000B1?Description=GPU&cm_re=GPU-_-9SIARGUHB15581-_-Product",
ASUS," GeForce GT 1030 2GB Phoenix Fan OC Edition HDMI DVI Graphics Card (PH-GT1030-O2G)"," 155"," https://www.newegg.com/p/1FT-000Y-00643?Description=GPU&cm_re=GPU-_-1FT-000Y-00643-_-Product",
Radeon," RX 550 4G D5 TF Gaming Graphics Card Video Card GPU Fan Edition| 4G/128bit/GDDR5 PCI-Express 3.0x8 |DVI-D+HDMI+DP desktop PC Graphics Card (RX550-4G D5 TD)"," 216"," https://www.newegg.com/p/27N-006T-000E0?Description=GPU&cm_re=GPU-_-9SIAP74HBF2963-_-Product",
AMD," GPU|SAPPHIRE Radeon RX 590 GME 8G Platinum Edition DirectX 12 8GB 256-Bit GDDR5 PCI Express 3.0 CrossFireX Support ATX VR Ready Video Card"," 749"," https://www.newegg.com/p/27N-0018-000V9?Description=GPU&cm_re=GPU-_-27N-0018-000V9-_-Product",
Nvidia," GTX 1060 6GB Mini ITX SHIPS FROM USA"," 499"," https://www.newegg.com/p/1FT-0004-006N6?Description=GPU&cm_re=GPU-_-1FT-0004-006N6-_-Product",
Radeon," RX 550 4G D5 TF Gaming Graphics Card Video Card GPU Fan Edition| 4G/128bit/GDDR5 PCI-Express 3.0x8 |DVI-D+HDMI+DP desktop PC Graphics Card (RX550-4G D5 TD)"," 215"," https://www.newegg.com/p/27N-003N-000A8?Description=GPU&cm_re=GPU-_-9SIARGUHB15577-_-Product",
Radeon," RX 550 4G D5 TF Gaming Graphics Card Video Card GPU Fan Edition| 4G/128bit/GDDR5 PCI-Express 3.0x8 |DVI-D+HDMI+DP desktop PC Graphics Card (RX550-4G D5 TD)"," 215"," https://www.newegg.com/p/27N-003N-000A4?Description=GPU&cm_re=GPU-_-9SIARGUHB15573-_-Product",
Radeon," RX 550 4G D5 TF Gaming Graphics Card Video Card GPU Fan Edition| 4G/128bit/GDDR5 PCI-Express 3.0x8 |DVI-D+HDMI+DP desktop PC Graphics Card (RX550-4G D5 TD)"," 216"," https://www.newegg.com/p/27N-006T-000E4?Description=GPU&cm_re=GPU-_-9SIAP74HBF2967-_-Product",
Radeon," RX 550 4G D5 TF Gaming Graphics Card Video Card GPU Fan Edition| 4G/128bit/GDDR5 PCI-Express 3.0x8 |DVI-D+HDMI+DP desktop PC Graphics Card (RX550-4G D5 TD)"," 216"," https://www.newegg.com/p/27N-006T-000E2?Description=GPU&cm_re=GPU-_-9SIAP74HBF2965-_-Product",
NVIDIA," GeForce GTX 750 4GB OR GeForce GT 730 2GB VGA HDMI DVI PCI-E Video Card"," 219"," https://www.newegg.com/p/1FT-0004-006S4?Description=GPU&cm_re=GPU-_-1FT-0004-006S4-_-Product",
ASUS," GTX780-DC2OC-3GD5 G-SYNC Support GeForce GTX 780 3GB 384-Bit GDDR5 PCI Express 3.0 HDCP Ready SLI Support Video Card"," 399"," https://www.newegg.com/asus-geforce-gtx-780-gtx780-dc2oc-3gd5/p/N82E16814121779?Description=GPU&cm_re=GPU-_-14-121-779-_-Product",
EVGA," GeForce GTX 980 Ti 06G-P4-1996-KR 6GB HYBRID GAMING| ""All in One"" No Hassle Water Cooling| Just Plug and Play Graphics Card"," 822"," https://www.newegg.com/evga-geforce-gtx-980-ti-hybrid-06g-p4-1996-kr/p/N82E16814487144?Description=GPU&cm_re=GPU-_-14-487-144-_-Product",
MAXSUN," Geforce GTX 1650 4GB GDDR6 128-Bit Video Gaming Graphics Card Dual Fan HDMI/DP/DVI HDCP DirectX 12 Metal Backplate"," 318"," https://www.newegg.com/maxsun-gtx-1650/p/1FT-009J-00089?Description=GPU&cm_re=GPU-_-9SIAXZZGT50009-_-Product",
ASUS," ROG Strix Radeon RX 5700 XT 8GB GDDR6 PCI Express 4.0 CrossFireX Support Video Card ROG-STRIX-RX5700XT-O8G-GAMING"," 999"," https://www.newegg.com/asus-radeon-rx-5700-xt-rog-strix-rx5700xt-o8g-gaming/p/N82E16814126435?Description=GPU&cm_re=GPU-_-9SIAJE7HRB8188-_-Product",
New," speedbridge RX5700XT 8G 256bit graphics card new gddr6 desktop computer E-sports live rendering game graphics card"," 889"," https://www.newegg.com/suqiao-rx5700xt/p/27N-0076-00008?Description=GPU&cm_re=GPU-_-9SIB6NZGTB2256-_-Product",
ASUS," GeForce GTX 1060 DUAL-GTX1060-O6G 6GB 192-Bit GDDR5 PCI Express 3.0 HDCP Ready Video Card"," 298"," https://www.newegg.com/asus-geforce-gtx-1060-dual-gtx1060-o6g/p/1FT-000Y-005J3?Description=GPU&cm_re=GPU-_-1FT-000Y-005J3-_-Product",
SAPPHIRE," R9 380 4G D5 Ultra Platinum OC Video Card|4GB 256-bit GDDR5|PCI Express 3.0|1 x HDMI Interface| 2 x DVI Interface| 1 x DisplayPort Interface"," NA"," https://www.newegg.com/sapphire-radeon-r9-380-r9-380-4g-d5/p/27N-0005-001S9?Description=GPU&cm_re=GPU-_-27N-0005-001S9-_-Product",
GIGABYTE," GeForce GTX 1060 Mini ITX OC 3GB GV-N1060IXOC-3GD Video Card"," 524"," https://www.newegg.com/gigabyte-geforce-gtx-1060-gv-n1060ixoc-3gd/p/N82E16814125905?Description=GPU&cm_re=GPU-_-14-125-905-_-Product",
ZER-LON," GeForce GTX 1650 Graphics Card| 4GB GDDR6 128-Bit| DP/HDMI/DVI-D| Desktop Gaming Video Card with Dual Fans| Support 7680x4320@120Hz/DirectX 12/G-Sync/GPU Boost/NVIDIA Ansel/OpenGL 4.6/HDCP"," 349"," https://www.newegg.com/nvidia-gtx-1650-4g/p/1FT-00FT-00015?Description=GPU&cm_re=GPU-_-9SIB4FXHFR5352-_-Product",
