Marca,Desc_Producto,Precio,URL_Producto
CORSAIR, Vengeance 32GB (2 x 16GB) 288-Pin DDR5 SDRAM DDR5 5200 (PC5 41600) Intel XMP 3.0 Desktop Memory Model CMK32GX5M2B5200C40, 259, https://www.newegg.com/corsair-32gb-288-pin-ddr5-sdram/p/N82E16820236827?Description=RAM&cm_re=RAM-_-20-236-827-_-Product
CORSAIR, Vengeance RGB Pro 32GB (2 x 16GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Intel XMP 2.0 Desktop Memory Model CMW32GX4M2E3200C16W, 144, https://www.newegg.com/corsair-32gb-288-pin-ddr4-sdram/p/N82E16820236699?Description=RAM&cm_re=RAM-_-20-236-699-_-Product
G.SKILL, Ripjaws V Series 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 3600 (PC4 28800) Intel XMP 2.0 Desktop Memory Model F4-3600C19D-16GVRB, 64, https://www.newegg.com/g-skill-16gb-288-pin-ddr4-sdram/p/N82E16820232731?Description=RAM&cm_re=RAM-_-20-232-731-_-Product
CORSAIR, Dominator Platinum RGB 64GB (2 x 32GB) 288-Pin DDR5 SDRAM DDR5 5200 (PC5 41600) Intel XMP 3.0 Desktop Memory Model CMT64GX5M2B5200C40, 588, https://www.newegg.com/corsair-64gb-288-pin-ddr5-sdram/p/N82E16820236840?Description=RAM&cm_re=RAM-_-20-236-840-_-Product
Vaseky, Desktop Ram Memory 2GB Ram DDR3 1333 MHz RAM 1.5V 240 pin Memory Modules Chips DDR3 1333 (PC3 10600) for Intel AMD System Desktop Computer, 9, https://www.newegg.com/p/0RN-00NZ-00013
Ballistix, Sport 2GB 240-Pin DDR3 SDRAM DDR3 1600 (PC3 12800) Desktop Memory Model BLS2G3D1609DS1S00, 12, https://www.newegg.com/ballistix-2gb-240-pin-ddr3-sdram/p/N82E16820148537
Ballistix, Sport 2GB Single DDR3 1600 MT/s (PC3-12800) UDIMM 240-Pin Memory - BLS2G3D1609DS1S00, 12, https://www.newegg.com/p/1B4-036B-000E6
For, SD SDHC SDXC MMC Memory Card to IDE  2.5 Inch 44Pin Male Adapter Converter, 18, https://www.newegg.com/p/0RN-0147-00001
G.SKILL, Ripjaws V Series 32GB (2 x 16GB) 288-Pin DDR4 SDRAM DDR4 3600 (PC4 28800) Intel XMP 2.0 Desktop Memory Model F4-3600C18D-32GVK, 124, https://www.newegg.com/g-skill-32gb-288-pin-ddr4-sdram/p/N82E16820232928?Description=RAM&cm_re=RAM-_-20-232-928-_-Product
CORSAIR, Dominator Platinum RGB 32GB (2 x 16GB) 288-Pin DDR5 SDRAM DDR5 5600 (PC5 44800) Intel XMP 3.0 Desktop Memory Model CMT32GX5M2B5600C36W, 359, https://www.newegg.com/corsair-32gb-288-pin-ddr5-sdram/p/N82E16820236841?Description=RAM&cm_re=RAM-_-20-236-841-_-Product
CORSAIR, Vengeance RGB Pro SL 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 3600 (PC4 28800) Intel XMP 2.0 Desktop Memory Model CMH16GX4M2D3600C18W, 91, https://www.newegg.com/corsair-16gb-288-pin-ddr4-sdram/p/N82E16820236702?Description=RAM&cm_re=RAM-_-20-236-702-_-Product
G.SKILL, Trident Z5 RGB Series 32GB (2 x 16GB) 288-Pin DDR5 SDRAM DDR5 6400 Intel XMP 3.0 Desktop Memory Model F5-6400J3239G16GX2-TZ5RS, 449, https://www.newegg.com/g-skill-32gb-288-pin-ddr5-sdram/p/N82E16820374359?Description=RAM&cm_re=RAM-_-20-374-359-_-Product
ASint, DDR4 8GB 3200MHz RGB Desktop Memory Low Power Consumption Fast Heat Dissipation Support Intel XMP 2.0 Overclocking, 96, https://www.newegg.com/asint-8gb-288-pin-ddr4-sdram/p/0RN-011K-00003?Item=9SIANRBFJN9586&Description=RAM&cm_re=RAM-_-9SIANRBFJN9586-_-Product&cm_sp=SP-_-689335-_-0-_-3-_-9SIANRBFJN9586-_-RAM-_-ram-_-5
Festtive, Knight DDR4 32GB (2x16GB) 2666MHz PC4-21300 Desktop DRAM with Heat Spreader CL19 Unbuffered Non-ECC1.2V 288 Pin U-DIMM Desktop Memory for Intel AMD Motherboard, 124, https://www.newegg.com/festtive-32gb-288-pin-ddr4-sdram/p/0RN-013Y-00009?Item=9SIAS7EHV41654&Description=RAM&cm_re=RAM-_-9SIAS7EHV41654-_-Product&cm_sp=SP-_-1044353-_-0-_-0-_-9SIAS7EHV41654-_-RAM-_-ram-_-6
G.SKILL, Ripjaws V Series 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 3600 (PC4 28800) Intel XMP 2.0 Desktop Memory Model F4-3600C18D-16GVK, 66, https://www.newegg.com/g-skill-16gb-288-pin-ddr4-sdram/p/N82E16820232882?Description=RAM&cm_re=RAM-_-20-232-882-_-Product
CORSAIR, Vengeance RGB Pro SL 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Intel XMP 2.0 Desktop Memory Model CMH16GX4M2E3200C16W, 83, https://www.newegg.com/corsair-16gb-288-pin-ddr4-sdram/p/N82E16820236704?Description=RAM&cm_re=RAM-_-20-236-704-_-Product
Heoriady, DDR4 RAM 16GB Knight ASUS AURA SYNC RGB 2400mHZ PC4-19200 288-Pin Desktop 1.2V Gaming UDIMM with Heatsink, 97, https://www.newegg.com/heoriady-16gb-288-pin-ddr4-sdram/p/0RN-00XC-00031?Item=9SIASR8D3F6593&Description=RAM&cm_re=RAM-_-9SIASR8D3F6593-_-Product&cm_sp=SP-_-1078295-_-0-_-2-_-9SIASR8D3F6593-_-RAM-_-ram-_-9
Heoriady, DDR4 RAM 8GB Knight ASUS AURA SYNC RGB 3000mHZ PC4-24000 288-Pin Desktop 1.2V Gaming UDIMM with Heatsink, 59, https://www.newegg.com/heoriady-8gb-288-pin-ddr4-sdram/p/0RN-00XC-00030?Item=9SIASR8D3F6184&Description=RAM&cm_re=RAM-_-9SIASR8D3F6184-_-Product&cm_sp=SP-_-1078295-_-0-_-2-_-9SIASR8D3F6184-_-RAM-_-ram-_-10
G.SKILL, Ripjaws V Series 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 3600 (PC4 28800) Intel XMP 2.0 Desktop Memory Model F4-3600C16D-16GVKC, 82, https://www.newegg.com/g-skill-16gb-288-pin-ddr4-sdram/p/N82E16820232880?Description=RAM&cm_re=RAM-_-20-232-880-_-Product
G.SKILL, Ripjaws X Series 16GB (2 x 8GB) 240-Pin DDR3 SDRAM DDR3 1600 (PC3 12800) Desktop Memory Model F3-12800CL10D-16GBXL, 48, https://www.newegg.com/g-skill-16gb-240-pin-ddr3-sdram/p/N82E16820231489?Description=RAM&cm_re=RAM-_-20-231-489-_-Product
G.SKILL, Trident Z Neo Series 32GB (2 x 16GB) 288-Pin DDR4 SDRAM DDR4 4000 (PC4 32000) Intel XMP 2.0 Desktop Memory Model F4-4000C18D-32GTZN, 159, https://www.newegg.com/g-skill-32gb-288-pin-ddr4-sdram/p/N82E16820374105?Description=RAM&cm_re=RAM-_-20-374-105-_-Product
CORSAIR, Vengeance 32GB (2 x 16GB) 288-Pin DDR5 SDRAM DDR5 4800 (PC5 38400) Intel XMP 3.0 Desktop Memory Model CMK32GX5M2A4800C40, 279, https://www.newegg.com/corsair-32gb-288-pin-ddr5-sdram/p/N82E16820236826?Description=RAM&cm_re=RAM-_-20-236-826-_-Product
G.SKILL, Trident Z Neo (For AMD Ryzen) Series 64GB (4 x 16GB) 288-Pin RGB DDR4 SDRAM DDR4 3600 (PC4 28800) Desktop Memory Model F4-3600C16Q-64GTZNC, 389, https://www.newegg.com/g-skill-64gb-288-pin-ddr4-sdram/p/N82E16820232865?Description=RAM&cm_re=RAM-_-20-232-865-_-Product
G.SKILL, Trident Z5 RGB Series 32GB (2 x 16GB) 288-Pin DDR5 SDRAM DDR5 6400 Intel XMP 3.0 Desktop Memory Model F5-6400J3239G16GX2-TZ5RK, 449, https://www.newegg.com/g-skill-32gb-288-pin-ddr5-sdram/p/N82E16820374358?Description=RAM&cm_re=RAM-_-20-374-358-_-Product
