Marca,Desc_Producto,Precio,URL_Producto
dell, nh493 dimension e520 305w pfc psu, 103, https://www.newegg.com/p/1HU-005J-01A38?Description=PSU&cm_re=PSU-_-1HU-005J-01A38-_-Product
Knightsbrid, ATX 24Pin 1 to 2 Port Power Supply Extension Cable PSU Male to Female Splitter 24PIN Extension Cable, 33, https://www.newegg.com/p/1HU-01K6-007P1?Description=PSU&cm_re=PSU-_-9SIBA1GH7E5307-_-Product
Hilitand, 24pin Cables|Main Power Supply 24PIN (20+4) 30cm Synchronous Extension Cable 3 Power Supply PSU Adapter| for Bitcoin Mining, 36, https://www.newegg.com/p/1HU-01K6-009F8?Description=PSU&cm_re=PSU-_-9SIBA1GH7F0455-_-Product
ELIATER, Dual PSU Power Supply Extension Mining Cable for ATX Motherboard| 18AWG Power Start Line for BTC Riser Miner| 24 Pin to 24(20+4) Pin| (12Inch/2 Pack), 40, https://www.newegg.com/p/1HU-01K6-00415?Description=PSU&cm_re=PSU-_-9SIBA1GH7C0633-_-Product
1600W, Original AntMiner APW3++ PSU 1600W Power Supply for Antminer D3 S9 / L3 In Stock 100V-240V Mining, 143, https://www.newegg.com/p/1HU-030S-00075?Description=PSU&cm_re=PSU-_-9SIABXXFE83628-_-Product
ZRM&E, 24 Pin Dual PSU Power Supply Extension Cable 30cm 3 Power Supply 24-Pin ATX Motherboard Adapter Cable Cord, 34, https://www.newegg.com/p/1HU-01K6-002K1?Description=PSU&cm_re=PSU-_-9SIBA1GH7B1519-_-Product
Genuine, Dell 350W PS-6351-2 CPB09-001B ATX0350D5WC Watt Power Supply Unit PSU For Vostro 430 and Precision T1500 Tower Systems Compatible Part Numbers: K661T| K660T| J515T| J517T| U343D| U342D| G738T, 126, https://www.newegg.com/p/1HU-005J-00VU0?Description=PSU&cm_re=PSU-_-9SIAPSABPP3292-_-Product
GGBEST, ATX 24Pin 1 to 2 Port Power Supply Extension Cable PSU Male to Female Splitter 24PIN Extension Cable, 38, https://www.newegg.com/p/1HU-01K6-007R8?Description=PSU&cm_re=PSU-_-9SIBA1GH7E5324-_-Product
PowerSpec, 750W Power Supply Semi Modular 80 Plus Bronze Certified ATX PSU Active PFC SLI Crossfire Ready Gaming PC Computer Switching Power Supply| PS 750BSM, 126, https://www.newegg.com/p/1HU-01K6-001V7?Description=PSU&cm_re=PSU-_-9SIBA1GH7A6345-_-Product
Winvin, 24 Pin 20+4 Dual Multiple PSU Power Supply Cable Splitter Adapter 1 Feet 18AWG for ATX Motherboard Extension Kit, 36, https://www.newegg.com/p/1HU-01K6-00539?Description=PSU&cm_re=PSU-_-9SIBA1GH7C7731-_-Product
300, Watt PSU for HP Pavilion Slimline s5117c NP236AA NP236AAR s5180tw NY425AA, 46, https://www.newegg.com/p/1HU-026H-00483?Description=PSU&cm_re=PSU-_-9SIA575EKY2257-_-Product
New, PowerSpec 850 Watt 80 Plus Gold Fully Modular ATX Power Supply Active PFC SLI Crossfire Ready Gaming PC PSU Computer Switching Power Supply| PSX 850GFM NRGB, 175, https://www.newegg.com/p/1HU-01WU-00006?Description=PSU&cm_re=PSU-_-9SIAH9BH9W4374-_-Product
New, PowerSpec 650 Watt 80 Plus Bronze Semi Modular ATX Power Supply with RGB Lighting Fan Active PFC SLI Crossfire Ready Gaming PC PSU Computer Switching Power Supply| PS 650BSM RGB, 87, https://www.newegg.com/p/1HU-01WU-00009?Description=PSU&cm_re=PSU-_-1HU-01WU-00009-_-Product
WHBHL, Sleeved Cables PSU Extension Kit 18AWG 30cm ATX 24-pin|CPU4+4-pin|PCI-E 6+2-pin with Combs for PSU to MotherboardGPU (Pink Black), 45, https://www.newegg.com/p/1HU-01K6-002P4?Description=PSU&cm_re=PSU-_-9SIBA1GH7B2393-_-Product
DC-ATX-160W, 160W high power DC 12V 24Pin ATX switch PSU Car Auto mini ITX ATX Power Supply for BTC Miner Mining, 113, https://www.newegg.com/p/1B4-09RP-03117?Description=PSU&cm_re=PSU-_-9SIAV33EMA2461-_-Product
Rouptcyscyt, 4-Pin ATX Power Supply Jumper Bridge Tool PSU Test Starter Without Being Plugged Into The Motherboard, 32, https://www.newegg.com/p/1HU-01K6-006D4?Description=PSU&cm_re=PSU-_-9SIBA1GH7D6572-_-Product
Monumen, ATX 24Pin 1 to 2 Port Power Supply Extension Cable PSU Male to Female Splitter 24PIN Extension Cable, 33, https://www.newegg.com/p/1HU-01K6-007D3?Description=PSU&cm_re=PSU-_-9SIBA1GH7E2895-_-Product
Yeworth, Dual PSU Power Supply 24Pin Adapter for ATX Motherboard| 24-Pin Chassis Power Interface Extension Cable Cord - 1ft/30cm, 36, https://www.newegg.com/p/1HU-01K6-004T8?Description=PSU&cm_re=PSU-_-9SIBA1GH7C5842-_-Product
[Upgraded], PSU Cable Kit Gray/White 11 4/5 inch30cm Length with Cable Combs Extension Power Supply Cable Kit 24-pin 8-pin 6-pin for ATX Power Supply, 47, https://www.newegg.com/p/1HU-01K6-00351?Description=PSU&cm_re=PSU-_-9SIBA1GH7B5340-_-Product
Rouptcyscyt, ATX 24Pin to 18+10Pin Motherboard PSU Modular Power Supply Cable for Cooler Master V550 V650 V750 V850 V700 V1000, 40, https://www.newegg.com/p/1HU-01K6-006D8?Description=PSU&cm_re=PSU-_-9SIBA1GH7D6577-_-Product
Viudecce, 14+10Pin to 24 Pin ATX Power Supply Cable 20+4 Pin PC PSU Motherboard Cable for AX1500I AX1200I AX860I AX760I, 39, https://www.newegg.com/p/1HU-01K6-00990?Description=PSU&cm_re=PSU-_-9SIBA1GH7F0064-_-Product
Omnihil, Power Adapter Compatible with EXTRON 28-071-01 UP01011120 Adapter Power Supply PSU, 26, https://www.newegg.com/p/14R-02PX-01BE7?Description=PSU&cm_re=PSU-_-14R-02PX-01BE7-_-Product
Genuine, Dell 255w Power Supply (PSU)| Replacement PSU For The Following Desktop (DT) Systems: Dimension 3100C| C521| Optiplex 320| 330| 360| 740| 745| 755| GX520| GX620| 210L| Replaces The Following, 84, https://www.newegg.com/p/1HU-005J-00Y30?Description=PSU&cm_re=PSU-_-1HU-005J-00Y30-_-Product
PowerSpec, 650 Watt 80 Plus Gold Fully Modular SFX Power Supply Active PFC SLI Crossfire Ready Gaming PC PSU Computer Switching Power Supply| PS 650SFXG, 192, https://www.newegg.com/p/1HU-01K6-001S2?Description=PSU&cm_re=PSU-_-1HU-01K6-001S2-_-Product
Adaptermvp, Dual PSU Power Supply Extension Cable for ATX Motherboard|Full Copper 24pin Chassis Power Start line|24 pin to 24(20+4) pin|1ft/30cm, 38, https://www.newegg.com/p/1HU-01K6-002J5?Description=PSU&cm_re=PSU-_-9SIBA1GH7B1513-_-Product
PCI-E, 12V 6Pin to 12x 6Pin Power Supply Server Adapter Breakout Board for HP 1200W 750W PSU GPU Mining (Adapter Board Only), 43, https://www.newegg.com/p/1HU-01K6-006A6?Description=PSU&cm_re=PSU-_-9SIBA1GH7D5655-_-Product
450W, 24Pin 12V DC Input Peak 450W Output Realan Mini ITX Pico PSU DC ATX PC Switch DC-DC ATX Power Supply for Computer, 225, https://www.newegg.com/p/1B4-09RP-04000?Description=PSU&cm_re=PSU-_-1B4-09RP-04000-_-Product
PowerSpec, 850 Watt 80 Plus Gold Fully Modular ATX Power Supply with RGB Lighting Fan Active PFC SLI Crossfire Ready Gaming PC PSU Computer Switching Power Supply| PSX 850GFM, 234, https://www.newegg.com/p/1HU-01K6-001S4?Description=PSU&cm_re=PSU-_-9SIBA1GH7A6312-_-Product
TIK, 1ft Dual PSU Power Supply 24-Pin Adapter Cable for ATX Motherboard, 32, https://www.newegg.com/p/1HU-01K6-00430?Description=PSU&cm_re=PSU-_-9SIBA1GH7C1715-_-Product
5Pin, 1 to 3 SATA 15Pin Female Power Supply Cable for Cooler Master MasterWatt 450 550 650 750 TUF Gaming Edition Modular PSU, 46, https://www.newegg.com/p/1B4-09RP-02X01?Description=PSU&cm_re=PSU-_-9SIAV33EM98628-_-Product
Dell, Compellent Xyratex RS-PSU-450-AC2N 440W 100-240V Power Supply P61TG P61TG 0P61TG CN-0P61TG 64361-03D 92405-01, 12, https://www.newegg.com/dell-rs-psu-450-ac2n/p/1HU-005J-01AD5?Description=PSU&cm_re=PSU-_-9SIA9AXGJ71913-_-Product
Daylead, 1600W Power Supply Full Modular 110V High Power PSU for Bitcoin Miner Ethereum Rig and Support Double CPU Mining Server, 284, https://www.newegg.com/p/1HU-0320-00004?Description=PSU&cm_re=PSU-_-9SIAKVHGSK1292-_-Product
CORSAIR, RM RM750 750 W Power Supply, 114, https://www.newegg.com/corsair-rm750-750w/p/N82E16817139280
CORSAIR, RMx Series RM650x 2018 CP-9020178-NA 650 W Power Supply, 109, https://www.newegg.com/corsair-rmx-series-rm650x-2018-cp-9020178-na-650w/p/N82E16817139232
CORSAIR, HX Series HX1000 CP-9020139-NA 1000 W Power Supply, 254, https://www.newegg.com/corsair-hx-series-hx1000-cp-9020139-na-1000w/p/N82E16817139204
EVGA, SuperNOVA 1000 G5| 80+ GOLD 1000W| 10 Year Warranty| Power Supply 220-G5-1000-X1, 219, https://www.newegg.com/evga-supernova-1000-g5-220-g5-1000-x1-1000w/p/N82E16817438160
Dual, PSU Cable Adapter| Dual Power Supply Extension Cable Splitter Synchronizer 24 pin to 24(20+4) pin Male to Female for Computer ATX Motherboard 18AWG/1FT (1Pack), 38, https://www.newegg.com/p/1HU-021E-00004?Description=PSU&cm_re=PSU-_-9SIBA1GH6X4974-_-Product
EZDIY-FAB, PSU Cable Extension kit Sleeved Cable Custom Power Supply Sleeved Extension 16 AWG 24-PIN 8-PIN 6-PIN 4+4-PIN with Combs- Black/White, 59, https://www.newegg.com/p/1HU-035J-00005?Description=PSU&cm_re=PSU-_-9SIBA1GH6X7479-_-Product
Dell, HU666Genuine OEM 650 Watt PSU Power Supply Unit PowerEdge T605 D650P-S0 D650P-S0 DPS-650NB A 24-Pin 8-Pin 4-Pin Molex Floppy Drive 10-Pin Connectors System 100-240V 47Hz-63Hz CN782, 63, https://www.newegg.com/p/1HU-005J-00W93?Description=PSU&cm_re=PSU-_-9SIAKCXFCA5293-_-Product
g.skill, 850 watt power supply| 80 plus gold fully modular gaming desktop pc psu with 120mm quiet cooling fan| atx 12v active pfc switching power supply| mb850g, 139, https://www.newegg.com/p/1HU-01N3-00009?Description=PSU&cm_re=PSU-_-1HU-01N3-00009-_-Product
G.Skill, 650 Watt Power Supply| 80 Plus Bronze Semi Modular Gaming Desktop PC PSU with 120mm Quiet Cooling Fan| ATX 12V Active PFC Switching Power Supply| MB650B, 162, https://www.newegg.com/p/1HU-01N3-00013?Description=PSU&cm_re=PSU-_-9SIBA1GH6W4032-_-Product
Rouptcyscyt, 14+10Pin to 24 Pin ATX Power Supply Cable 20+4 Pin PC PSU Motherboard Cable for AX1500I AX1200I AX860I AX760I, 40, https://www.newegg.com/p/1HU-01K6-006D1?Description=PSU&cm_re=PSU-_-9SIBA1GH7D5708-_-Product
Antminer, Power Supply APW7 PSU 1800w 110v Much Better Than APW3++ for S9 or L3+ or Z9 Mini or D3 w/ 10 Connectors, 219, https://www.newegg.com/p/1HU-030C-00012?Description=PSU&cm_re=PSU-_-9SIAXZHFF45814-_-Product
Bitmain, Antminer Power Supply APW7 PSU 1800w 110v 220v Much Better Than APW3++ for S9 or L3+ or Z9 Mini or D3 w/ 10 Connectors, 262, https://www.newegg.com/p/1HU-01K6-001X3?Description=PSU&cm_re=PSU-_-9SIBA1GH7A7471-_-Product
Yibei, Dual PSU Adapter Power Supply 24 Pin Extension Cable for ATX Motherboard| Full Copper Chassis Power Start line24 pin to 24(20+4) pin| 12 inch/ 30cm Black (24pin), 36, https://www.newegg.com/p/1HU-01K6-002W1?Description=PSU&cm_re=PSU-_-9SIBA1GH7B3507-_-Product
NEW, 750W 750 WATT 775W Gaming Quiet Blue LED Fan PSU SATA ATX Power Supply PCIe, 78, https://www.newegg.com/p/1HU-003T-000Y9?Description=PSU&cm_re=PSU-_-9SIAF27C0P2042-_-Product
ABNO1, [Upgraded] White PSU Extension Cable Kit with Cable Combs 11 45 inch Length Extension Power Supply Cable Kit 24-pin 8-pin 6-pin for ATX Power Supply, 41, https://www.newegg.com/p/1HU-01K6-00346?Description=PSU&cm_re=PSU-_-9SIBA1GH7B4520-_-Product
PowerSpec, 850 Watt 80 Plus Gold Fully Modular ATX Power Supply Active PFC SLI Crossfire Ready Gaming PC PSU Computer Switching Power Supply| PSX 850GFM NRGB, 234, https://www.newegg.com/p/1HU-01K6-001W6?Description=PSU&cm_re=PSU-_-9SIBA1GH7A6354-_-Product
AntMiner, Bitmain New Power Supply APW7 PSU 1800w 110v 220v Much Better Than APW3++ for S9 or L3+ or Z9 Mini or D3 w/ 10 Connectors, 219, https://www.newegg.com/p/1HU-0317-00001?Description=PSU&cm_re=PSU-_-9SIB2XMFK36904-_-Product
G.Skill, 850 Watt Power Supply| 80 Plus Gold Fully Modular Gaming Desktop PC PSU with 120mm Quiet Cooling Fan| ATX 12V Active PFC Switching Power Supply| MB850G, 198, https://www.newegg.com/p/1HU-01N3-00012?Description=PSU&cm_re=PSU-_-9SIBA1GH6W4043-_-Product
Genuine, Dell K340R| 9RD1W 255W Power Supply PSU For Optiplex 980 Small Mini Tower SMT Systems Compatible Part Numbers, 82, https://www.newegg.com/p/1HU-005J-003K9?Description=PSU&cm_re=PSU-_-1HU-005J-003K9-_-Product
T.F.SKYWINDINTL, 2000W Bitcoin Mining PSU PC Power Supply Computer Mining Rig 8 GPU ATX Ethereum Coin 12v 4 pin Power supply, 355, https://www.newegg.com/p/1HU-0312-00005?Description=PSU&cm_re=PSU-_-9SIB2X5FJT8971-_-Product
ATX, PSU Extensions Sleeved Cables Kit 18AWG 30cm ATX 24-pin|CPU4+4-pin|PCI-E 6+2-pin with Combs for PSU to Motherboard/GPU (Red Orange Yellow Green), 45, https://www.newegg.com/p/1HU-01K6-002T3?Description=PSU&cm_re=PSU-_-9SIBA1GH7B2453-_-Product
BAIRONG, PSU Jumper Multiple Power Supply Adapter add2psu with Sata ATX 24pin to Molex 4 Pin Connector Ethereum Mining ETH Rig Dual Power Supply Connector, 38, https://www.newegg.com/p/1HU-01K6-003D8?Description=PSU&cm_re=PSU-_-9SIBA1GH7B6518-_-Product
DC-ATX-160W, 160W high power DC 12V 24Pin ATX switch PSU Car Auto mini ITX ATX Power Supply for BTC Miner Mining, 111, https://www.newegg.com/p/1B4-09RP-00U91?Description=PSU&cm_re=PSU-_-9SIAWNEECX9676-_-Product
PowerSpec, 650 Watt 80 Plus Bronze Semi Modular ATX Power Supply with RGB Lighting Fan Active PFC SLI Crossfire Ready Gaming PC PSU Computer Switching Power Supply| PS 650BSM RGB, 108, https://www.newegg.com/p/1HU-01K6-001W2?Description=PSU&cm_re=PSU-_-9SIBA1GH7A6350-_-Product
Zeus, GAMDIAS RGB Gaming PC Power Supply 750W 80 Plus Gold Certified 750 Watt PSU for Computers and Desktops with Active PFC, 180, https://www.newegg.com/p/1HU-01U5-00021?Description=PSU&cm_re=PSU-_-9SIBA1GH6W9460-_-Product
16AWG, Power Supply Cable Kit 30cm mod Sleeve Extension Sleeved Custom mod for PSU to Motherboard PC Power Supply Cable (White), 48, https://www.newegg.com/p/1HU-01K6-003C3?Description=PSU&cm_re=PSU-_-1HU-01K6-003C3-_-Product
Daylead, 1600W Power Supply Full Modular 110V High Power PSU for Bitcoin Miner Ethereum Rig and Support Double CPU Mining Server, 353, https://www.newegg.com/p/1HU-0320-00006?Description=PSU&cm_re=PSU-_-9SIBA1GH6W9445-_-Product
ciciglow, 24Pin Extension Cable| 3 x 24PIN (20+4) Male/24PIN Female 3 Power Supply PSU Adapter for Bitcoin Mining| 24pin Power Switch Cables for 24 Pin/20 Pin ATX Motherboards, 34, https://www.newegg.com/p/1HU-01K6-00AA6?Description=PSU&cm_re=PSU-_-9SIBA1GH7F2081-_-Product
Deal4GO, Replacement Power Supply PSU for iMac A1419 27" 2012 2013 Retina 5K 2014 2015 2017 PA-1311-2A 300W LITEON 661-7170 ADP-310AF Power Board, 198, https://www.newegg.com/p/1HU-01K6-003R1?Description=PSU&cm_re=PSU-_-9SIBA1GH7B8409-_-Product
450W, Power Supply/PSU| Computer Modular ATX Gaming Power Supply - Built-in high Wind Pressure RGB 256 Color Silent Fan| Supporting Game Graphics Cards with CPU Multithreading Performance, 86, https://www.newegg.com/p/1HU-01K6-00565?Description=PSU&cm_re=PSU-_-9SIBA1GH7C8771-_-Product
SYNCRO, DPC-850| 850W 80+ Platinum Power Supply| CONNECT Module Cable Management| SSR-850FB| Use Case Q704 with psu Syncro DGC-650 / DGC-750 / DPC-850 to Create Unmatched User Experience, 365, https://www.newegg.com/p/1HU-0367-000E8?Description=PSU&cm_re=PSU-_-9SIARZ7HZU1795-_-Product
MLLIQUEA, 2500W Long-line Mining Power Supply| 2U Mining Power Supply for 8 GPU BTC/ETH Rig Miner Machine| 176V-264V PSU with 15000 RPM Violent Fan, 342, https://www.newegg.com/p/1HU-01K6-001X4?Description=PSU&cm_re=PSU-_-9SIBA1GH7A7473-_-Product
Zeus, GAMDIAS RGB Gaming PC Power Supply 750W 80 Plus Bronze Certified 750 Watt PSU for Computers with Active PFC| Kratos M1-750B, 117, https://www.newegg.com/p/1HU-01U5-00022?Description=PSU&cm_re=PSU-_-9SIBA1GH6X2222-_-Product
LITIE, Dual PSU Adapter Power Supply Splitter Cable 24 Pin Female to 24 Pin (20+4) Pin Male for ATX Motherboard (12.6 Inches 32cm)| Black (ATX24P02)| ATX24P02, 34, https://www.newegg.com/p/1HU-01K6-003H7?Description=PSU&cm_re=PSU-_-9SIBA1GH7B7417-_-Product
650W, Non Modular Computer Power Supply GP Series 80 Plus Gold Certified PSU, 122, https://www.newegg.com/p/1HU-02PY-00065?Description=PSU&cm_re=PSU-_-1HU-02PY-00065-_-Product
G.Skill, 750 Watt Power Supply| 80 Plus Gold Fully Modular Gaming Desktop PC PSU with 120mm Quiet Cooling Fan| ATX 12V Active PFC Switching Power Supply| MB750G, 162, https://www.newegg.com/p/1HU-01N3-00011?Description=PSU&cm_re=PSU-_-9SIBA1GH6W4042-_-Product
MLLIQUEA, 2000W Mining Power Supply| 2U Mining Power Supply for 8 GPU ETH Rig Miner Machine| 110V-230V PSU with 12000 RPM Violent Fan, 324, https://www.newegg.com/p/1HU-01K6-001Z4?Description=PSU&cm_re=PSU-_-9SIBA1GH7A7514-_-Product
[Mega1Comp, Exclusive] PCI-E 6Pin 12V Breakout Board for 1200W/1000W/750W HP PSU GPU Mining Ethereum ZEC ZCASH ETH Supports Power Supply: DPS-1200FB DPS-1200QB PS-2751-5Q PS-2751-LF-1F HSTSN-PL12 DPS, 45, https://www.newegg.com/p/1HU-01K6-00451?Description=PSU&cm_re=PSU-_-9SIBA1GH7C1736-_-Product
24, Pin PSU ATX Extension Cable| 24 Pin Female to Mini 24 Pin Male ATX Power Supply Cable for Dell Optiplex 780 980 760 960, 34, https://www.newegg.com/p/1HU-01K6-00846?Description=PSU&cm_re=PSU-_-9SIBA1GH7E7175-_-Product
CORSAIR, RM850 CP-9020235-NA 850 W Power Supply, 124, https://www.newegg.com/corsair-rm850-cp-9020235-na-850w/p/N82E16817139281
CORSAIR, HX Series HX1000 CP-9020139-NA 1000 W Power Supply, 254, https://www.newegg.com/corsair-hx-series-hx1000-cp-9020139-na-1000w/p/N82E16817139204
CORSAIR, AXi Series AX1600i CP-9020087-NA 1600W Digital ATX Power Supply, 609, https://www.newegg.com/corsair-ax1600i-cp-9020087-na-1600w/p/N82E16817139226
Super, Flower Leadex III 850W 80+ Gold| Three-Way ECO Mode Fanless| Silent & Cooling Mode| FDB Fan| Full Modular Power Supply| Dual Over Power Protection| SF-850F14HG, 109, https://www.newegg.com/super-flower-leadex-iii-sf-850f14hg-850w/p/1HU-024C-00005
g.skill, 750 watt power supply| 80 plus gold fully modular gaming desktop pc psu with 120mm quiet cooling fan| atx 12v active pfc switching power supply| mb750g, 126, https://www.newegg.com/p/1HU-01N3-00008?Description=PSU&cm_re=PSU-_-1HU-01N3-00008-_-Product
Full, Moular 1800W For 6 GPU Ethereum ETH Coin Rig Antminer Mining Server Power Supply 1600W 1800W 12v Game Gaming PSU, 217, https://www.newegg.com/p/1HU-0312-00019?Description=PSU&cm_re=PSU-_-9SIB2X5FPX0223-_-Product
Zeus, GAMDIAS RGB Gaming PC Power Supply 650W 80 Plus Gold Certified 650 Watt PSU for Computers and Desktops with Active PFC Kratos P1-650G, 162, https://www.newegg.com/p/1HU-01U5-00024?Description=PSU&cm_re=PSU-_-9SIBA1GH6X2238-_-Product
Segotep, Computer Gaming Power Supply GP Series 80 Plus Gold Certified PSU 600W/650W, 109, https://www.newegg.com/p/1HU-02PY-00064?Description=PSU&cm_re=PSU-_-1HU-02PY-00064-_-Product
YEYIAN, 1ft 18AWG Fiber Braided Sleeved Copper Cable Extension Kit for ATX/EPS Computer PC Power Supply Unit| Modular PSU CPU GPU PCI-E Connectors| 24/8/6/4+4 Pin 6 Pack Set with Cable Combs Blue, 45, https://www.newegg.com/p/1HU-0215-00020?Description=PSU&cm_re=PSU-_-9SIBA1GH6X3593-_-Product
PowerSpec, 650W Power Supply 80 Plus Bronze Certified Fixed Cable Non-Modular ATX PSU Active PFC SLI Crossfire Ready Gaming PC Computer Switching Power Supply| PS 650BF, 99, https://www.newegg.com/p/1HU-01K6-001V2?Description=PSU&cm_re=PSU-_-9SIBA1GH7A6340-_-Product
PowerSpec, 500W Power Supply 80 Plus Certified Fixed Cable Non-Modular ATX PSU Active PFC SLI Crossfire Ready Gaming PC Computer Switching Power Supply| PS500WF, 99, https://www.newegg.com/p/1HU-01K6-001U7?Description=PSU&cm_re=PSU-_-9SIBA1GH7A6335-_-Product
[Mega1Comp, Exclusive] GPU Mining Ethereum ZEC ZCASH ETH| PCI-E 6Pin 12V Breakout Board for HP PSU Supports Power Supply: DPS-1200FB| DPS-1200QB| DPS-800GB| HSTNS-PD-11| HSTNS-PD05| POWER ON/OFF (Black, 45, https://www.newegg.com/p/1HU-01K6-003Y4?Description=PSU&cm_re=PSU-_-9SIBA1GH7C0519-_-Product
BestCH, AC/DC Adapter for Dell Inspiron 24 Model 3455 24-3455 W12C W12C001 All-in-One Desktop PC Power Supply Cord Cable PS Battery Charger Mains PSU, 64, https://www.newegg.com/p/1HU-01K6-00699?Description=PSU&cm_re=PSU-_-9SIBA1GH7D5633-_-Product
24Pin, ATX Power Supply Starter| Power Module 20+4 Pin PSU Reboot Connecter Jumper Bridge Tool for BTC Miner Machine| 2.36 * 0.98 * 0.47inch, 36, https://www.newegg.com/p/1HU-01K6-00404?Description=PSU&cm_re=PSU-_-9SIBA1GH7C0587-_-Product
UpBright, New Car DC Adapter for Element Electronics ELEFW195 ELEFW 195 19 LED LCD HDTV HD TV Television Monitor Auto Vehicle Boat RV Camper Cigarette Lighter Plug Power Supply Cord Cable Charger PSU, 41, https://www.newegg.com/p/1HU-01K6-00BS0?Description=PSU&cm_re=PSU-_-9SIBA1GH7F4937-_-Product
PSU, VGA Male to Dual PCIe 8 (6+2) Pin Male PCI-E GPU Power Cable for Seasonic| ASUS Modular Power Supply (65cm+15cm), 37, https://www.newegg.com/p/1HU-01K6-007V6?Description=PSU&cm_re=PSU-_-1HU-01K6-007V6-_-Product
COMeap, 18 Pin + 10 Pin to 24 Pin ATX PSU Power Adapter Sleeved Cable for Corsair RMX RMi SF HX Series Power Supply 24.8-inch(63cm), 50, https://www.newegg.com/p/1HU-01K6-003M9?Description=PSU&cm_re=PSU-_-1HU-01K6-003M9-_-Product
YEYIAN, 1ft 18AWG Fiber Braided Sleeved Copper Cable Extension Kit for ATX/EPS Computer PC Power Supply Unit| Modular PSU CPU GPU PCI-E Connectors| 24/8/6/4+4 Pin 6 Pack Set with Cable Combs White, 45, https://www.newegg.com/p/1HU-0215-00018?Description=PSU&cm_re=PSU-_-9SIBA1GH6X3583-_-Product
Bitmain, APW12 12V-15V EMC PSU for Miner Antminer S19 S19 Pro T19 Models Power Supply(need to add a 220V boosting transformer to use), 297, https://www.newegg.com/p/1HU-00JF-000A6?Description=PSU&cm_re=PSU-_-9SIB8PBHCS9598-_-Product
Zalman, EBT II 800W| 80+ Gold Certified PSU| Continous Power with 135mm Ultra Quiet Cooling Fan| ATX 12v v2.31| Full Modular Power Supply for PC, 192, https://www.newegg.com/p/1HU-0011-00028?Description=PSU&cm_re=PSU-_-1HU-0011-00028-_-Product
YEYIAN, 1ft 18AWG Fiber Braided Sleeved Copper Cable Extension Kit for ATX/EPS Computer PC Power Supply Unit| Modular PSU CPU GPU PCI-E Connectors| 24/8/6/4+4 Pin 6 Pack Set with Cable Combs Black, 45, https://www.newegg.com/p/1HU-0215-00016?Description=PSU&cm_re=PSU-_-9SIBA1GH6X3577-_-Product
genuine, dell k340r| 9rd1w 255w power supply psu for optiplex 980 small mini tower smt systems, 95, https://www.newegg.com/p/1HU-005J-019U7?Description=PSU&cm_re=PSU-_-1HU-005J-019U7-_-Product
YEYIAN, 1ft 18AWG Fiber Braided Sleeved Copper Cable Extension Kit for ATX/EPS Computer PC Power Supply Unit| Modular PSU CPU GPU PCI-E Connectors| 24/8/6/4+4 Pin 6 Pack Set with Cable Combs Red, 45, https://www.newegg.com/p/1HU-0215-00021?Description=PSU&cm_re=PSU-_-9SIBA1GH6X3598-_-Product
Enermax, Revolution DF 650W - 80 Plus Gold Certified PSU| Full-Modular Power Supply| 135mm Silent Fan| Black Flat Cable| ATX Compact 160mm Size| 7 Year Warranty, 198, https://www.newegg.com/p/1HU-0042-001E6?Description=PSU&cm_re=PSU-_-9SIBA1GH6W8793-_-Product
Enermax, Revolution DF 750W - 80 Plus Gold Certified PSU| Full-Modular Power Supply| 135mm Silent Fan| Black Flat Cable| ATX Compact 160mm Size| 7 Year Warranty, 198, https://www.newegg.com/p/1HU-0042-001E4?Description=PSU&cm_re=PSU-_-9SIBA1GH6W8776-_-Product
Zalman, EBTII 700W Fully Modular Power Supply| 80+ Gold Certified PSU| 7 Year Warranty| Stable Continuous Power| 135mm Silent Cooling Fan| Compact Gaming PC Power Supply| 91% Efficiency 80 Plus Gold, 152, https://www.newegg.com/p/1HU-0011-00027?Description=PSU&cm_re=PSU-_-1HU-0011-00027-_-Product
GAMDIAS, RGB Gaming PC Power Supply 750W 80 Plus Gold Certified 750 Watt PSU for Computers with Active PFC| Sync with RGB Motherboard| Kratos P1A-750G, 144, https://www.newegg.com/p/1HU-01U5-00023?Description=PSU&cm_re=PSU-_-9SIBA1GH6X2229-_-Product
Antminer, PSU Fan for APW9 APW9+ APW8 MX4028ABH1 S17 T17 S11 S15 T15 Replacement Bitmain, 50, https://www.newegg.com/p/1HU-032F-00004?Description=PSU&cm_re=PSU-_-9SIBA1GH6Z2353-_-Product
Genuine, Dell K340R| 9RD1W 255W Power Supply PSU For Optiplex 980 Small Mini Tower SMT Systems Compatible Part Numbers: K340R| 9RD1W| Compatible Model Numbers: L255EM-01| F255E-00, 102, https://www.newegg.com/p/1HU-005J-00VR0?Description=PSU&cm_re=PSU-_-1HU-005J-00VR0-_-Product
Genuine, Dell K340R| 9RD1W 255W Power Supply PSU For Optiplex 980 Small Mini Tower SMT Systems Compatible Part Numbers: K340R| 9RD1W| Compatible Model Numbers: L255EM-01| F255E-00, 125, https://www.newegg.com/p/1HU-005J-01C87?Description=PSU&cm_re=PSU-_-9SIBA1GH6Y0165-_-Product
Power, Supply Sleeved Cable|18AWG Braided ATX EPS PCI-E PSU Extension Sleeve Cable Kit with Combs for CPU GPU Modular Power Supply Unit 30cm White, 47, https://www.newegg.com/p/1HU-01K6-002R3?Description=PSU&cm_re=PSU-_-9SIBA1GH7B2413-_-Product
